ticker,event,"[-1,1]","[0,1]","[0,5]"
JPM,2025-09-18,-0.0003674607557785847,-0.002865138049820092,-0.01160652398808
JPM,2025-10-30,0.027419272951190315,0.021814290262408942,0.02184560954733025
JPM,2025-12-11,0.04806151295744185,0.030524753029192272,0.016171523985379015
META,2022-03-17,0.03983593994526531,0.018024776530692312,0.013422455041827652
META,2022-06-16,0.008603076315377826,0.005926767287098168,-0.07962788927566936
META,2022-09-22,0.035700596978824536,0.0358289178054661,0.025805572858775248
META,2023-03-23,0.020327938800330125,0.01326586167125775,0.0003315711950681241
META,2024-09-19,0.01675472682071246,0.00863511035964004,-0.008781703655828676
META,2024-12-19,-0.033917129683153885,-0.0400024354880538,-0.0299542510585446
META,2025-09-18,-0.013094687740664863,-0.012832926689458011,-0.03277966524575861
META,2025-10-30,-0.1371120726206438,-0.130829758233167,-0.1384137572460937
META,2025-12-11,-0.0029783800207594194,0.008075144511130367,0.05203009801342563
MS,2022-03-17,0.0669224790139812,0.021640747531890808,-0.021095008724993536
MS,2022-06-16,0.018668750680982386,0.01476627888663369,0.030315276990880147
MS,2022-09-22,-0.007518132246061612,-0.01890482847167363,-0.01708490193842279
MS,2023-03-23,-0.03683434431271701,-0.04665528598752893,-0.04847505569519159
MS,2024-09-19,0.019394919333650375,0.02468358688955045,0.051121971560948776
MS,2024-12-19,-0.010788736781204646,0.007265358086328329,0.023888424266159395
MS,2025-09-18,0.005478270373242963,-0.00016243663524573813,-0.005022942211716463
MS,2025-10-30,0.012461787440331072,0.01236606960364657,0.013259101806274718
MS,2025-12-11,-0.014879049066348994,-0.0016290322984656505,-0.025570798680158307
MSFT,2022-03-17,-0.030321775181007073,-0.021545471860159537,-0.035638313120632356
MSFT,2022-06-16,0.006978316048497125,0.0014265217067106484,-0.020317090914579332
MSFT,2022-09-22,0.017643289538867984,0.012626863337296105,0.02149625836316384
MSFT,2023-03-23,0.020400324559716,0.016140788321443902,0.000266024932470299
MSFT,2024-09-19,-0.017671108662923887,-0.011735032271569053,-0.037611149159700055
MSFT,2024-12-19,-0.017328992181715217,-0.012516352302761314,-0.031337769947557756
MSFT,2025-09-18,0.00982292636250301,0.005153087495214561,-0.0035857366682227687
MSFT,2025-10-30,-0.04396504682877976,-0.03743229210124305,-0.05369790106610565
MSFT,2025-12-11,-0.011846157181533725,0.012826921497969872,0.030598746447051822
NEE,2022-03-17,-0.04169769887714239,-0.027943160338177998,-0.02757875214711964
NEE,2022-06-16,-0.013452805243533062,-0.040170688103228644,0.011324230528792247
NEE,2022-09-22,-0.019089130970244117,-0.008952098323168477,-0.03598948303308663
NEE,2023-03-23,0.006913469220476965,0.014238958027623927,0.007010549511694584
NEE,2024-09-19,-0.030226967871990647,-0.02088771952805018,-0.008157155750526184
NEE,2024-12-19,-0.001197437543293215,0.011241519805159188,0.010471789091077568
NEE,2025-09-18,0.013617924618385742,0.009458173838604367,0.057339407161668174
NEE,2025-10-30,-0.024190076000823596,-0.0014519082647223899,-0.0009040890095595184
NEE,2025-12-11,0.009294560815277703,0.001491440017444203,-0.010833491158241868
NKE,2022-03-17,0.05006098390857813,0.02421150296750261,0.018929978449654928
NKE,2022-06-16,-0.016231321891947405,-0.023581524231172064,-0.041964036905034925
NKE,2022-09-22,0.0034653645831060967,0.010305672635907565,0.005470136868492337
NKE,2023-03-23,-0.027168551015232148,-7.242985987899846e-05,-0.02974472678307052
NKE,2024-09-19,0.06743059100717694,0.061183987394512834,0.09648702369734312
NKE,2024-12-19,0.011165804742525695,-0.000549967178891244,-0.0013526008842581413
NKE,2025-09-18,-0.03308397669354822,-0.02811876780455605,-0.03949926929099805
NKE,2025-10-30,-0.02676594812038656,-0.005429054409168238,-0.026375729493207642
NKE,2025-12-11,0.04782209004328253,0.027918446487424278,0.01327771299858619
NVDA,2022-03-17,-0.007738382944784926,-0.00528300569714641,0.022828150992654797
NVDA,2022-06-16,-0.01029637350795342,-0.006906285985212729,-0.11156545226009959
NVDA,2022-09-22,0.033575991332269794,-0.004468994010518784,-0.018320703969076403
NVDA,2023-03-23,0.03415407699355602,-0.006564656921300881,-0.01729681092300003
NVDA,2024-09-19,-0.04452875507901687,-0.033040387196022536,-0.015061561915122364
NVDA,2024-12-19,0.07018060649648226,0.012454155592361226,0.0038242080186134987
NVDA,2025-09-18,-0.0028018213966199725,0.015457925261287937,0.051421253002761715
NVDA,2025-10-30,0.01058545893169136,-0.006834677162050119,-0.016926486095946134
NVDA,2025-12-11,-0.009862578822137348,-0.017356431973926802,-0.006088824436378565
O,2022-03-17,-0.004574839524995151,0.0031930115661994553,-0.011566475319587016
O,2022-06-16,0.050653548311209814,0.025104442065710254,0.059435697834784945
